,xc,yc,area,box_label
0,1506.6110763549805,498.01087188720703,235.62234407826327,[219.19664 235.06807 234.02551 248.95367]
1,1545.1288604736328,500.9972152709961,443.03483685525134,[  0.      233.99443  18.25772 256.     ]
2,993.497917175293,752.1309051513672,171.66040532756597,[219.04338 234.4601  231.95245 245.80171]
3,1107.9684143066406,567.6233978271484,235.97767011041287,[76.69474  48.534397 91.24209  62.7124  ]
4,1501.8156661987305,591.4188385009766,497.6454800940119,[210.81563   69.100494 232.8157    89.73718 ]
5,1505.289894104004,744.8253631591797,1055.2331635337323,[209.43718 217.19298 241.14261 248.45775]
6,1326.8559074401855,647.221321105957,189.07501963328104,[ 40.681107 128.63965   53.03071  141.803   ]
7,1700.4747467041016,675.4455337524414,666.7803418328986,[152.48112 150.60312 176.46837 176.28795]
8,1236.0030975341797,782.0725163817406,526.8486705624964,[202.03294     1.9927424 221.97325    26.15229  ]
9,1179.5863952636719,825.4756336212158,514.7011503023095,[144.47806   46.890903 166.69473   68.06036 ]
10,1512.491828918457,804.1356754302979,1984.5195101576974,[209.25275   15.736389 255.73091   56.53496 ]
11,1502.5054321289062,844.6616840362549,2234.42432990449,[197.21565   55.501705 247.79521   97.82166 ]
12,1524.3529663085938,1002.4050369262695,643.8050186801702,[232.70593 221.65479 256.      247.15529]
13,1521.9667434692383,948.974365234375,916.7307456778362,[228.56879 164.98398 255.3647  196.96475]
14,1478.2303771972656,778.1609048843384,532.4472601111629,[186.2444    0.      210.21635  20.32181]
15,1309.2870330810547,826.3526782989502,153.69914346348378,[23.540874 52.70093  35.03319  64.004425]
16,1501.2497024536133,927.9304351806641,701.2321950853802,[208.53943 147.15985 233.95998 172.70102]
17,1361.2081184387207,922.5770797729492,187.8036303370027,[ 74.97156 148.10751  87.44468 161.04665]
18,1547.221459388733,967.6825180053711,603.7077419709822,[  0.       187.3064    22.442919 212.05864 ]
19,1828.3197231292725,845.806266784668,116.3859125917661,[31.543003 72.792145 41.096443 82.82039 ]
20,2063.4954302310944,974.2303466796875,427.3774060467258,[  6.559815 195.40683   24.431046 217.05386 ]
21,2393.0873641967773,905.245059967041,376.2591073208023,[ 80.565895 127.31829   97.60883  147.17183 ]
22,471.2973098754883,1164.1436614990234,330.2706121895462,[207.52757 130.65935 223.06705 149.62798]
23,1273.6878280639648,1118.777400970459,228.01930667541455,[243.37566   86.90932  256.       102.645485]
24,1337.8032779693604,1085.62327003479,397.6571295532776,[48.74619 51.72112 66.86037 71.52542]
25,1527.6983108520508,1040.272515296936,395.69999650280806,[239.39662     5.5331955 256.         27.011835 ]
26,1507.7905883789062,1113.683494567871,1042.9747339449823,[213.44006  72.62562 242.14111 106.74137]
27,1294.2577896118164,1260.995346069336,219.7802509185858,[  7.5090294 229.91542    21.00655   244.07527  ]
28,1741.3598709106445,1239.2526168823242,677.4195137845818,[193.61403 201.92303 217.10571 228.5822 ]
29,1769.6246948242188,1048.2446522712708,535.6277069700882,[222.41629   13.307832 244.8331    35.181473]
30,1758.3167572021484,1099.8005447387695,593.5323683423921,[211.6949   62.95897 232.93861  88.64212]
31,1742.5827026367188,1032.0445928573608,530.0615023550927,[191.57402    0.       221.59138   16.089186]
32,1764.293800354004,1068.4078063964844,639.3926882478409,[215.81618  32.59059 240.77142  56.22502]
33,1780.4238967895508,1137.7765197753906,342.4503279486671,[235.84447 104.84723 253.00333 122.70581]
34,1825.8951978683472,1132.3290176391602,558.8691991862142,[ 22.745008  96.83631   45.045387 119.821724]
35,1978.5828475952148,1131.9721336364746,364.82578868290875,[177.87305  98.56894 195.29265 117.37533]
36,555.8667621612549,1399.6038970947266,681.8282863450004,[ 31.825012 106.512726  55.908512 132.69507 ]
37,553.4576244354248,1475.9446487426758,703.7330359023181,[ 28.039803 183.80379   54.875446 208.08551 ]
38,1228.3717880249023,1289.642186164856,475.9742700078932,[193.13925    0.       215.60432   19.284372]
39,1385.4353675842285,1331.8444213867188,635.387729799957,[ 93.4914    39.579445 117.37933   64.1094  ]
40,1414.7444076538086,1288.9635562896729,420.69475885800784,[124.13086    0.       145.35796   17.927113]
41,1861.5501308441162,1342.8538341522217,526.6332543435419,[59.170925 51.252003 79.92934  74.455666]
42,2297.000534057617,1518.9763488769531,335.36765807308257,[242.00107 228.29663 256.      249.65607]
43,2308.318221092224,1518.3726272583008,174.59302303180448,[  0.       229.81363    8.636442 246.93163 ]
44,275.12603521347046,1657.801959991455,522.8280245114875,[  8.342414 110.71818   29.909657 132.88574 ]
45,299.2310552597046,1627.6920166015625,908.6224977664242,[ 29.035585  76.73449   57.426525 106.64954 ]
46,319.78834342956543,1574.633069038391,570.0847509912783,[53.085346 26.411367 74.49134  50.85477 ]
47,300.0822639465332,1591.4200172424316,266.2510450553382,[36.658386 47.51974  51.50614  63.320293]
48,607.9483947753906,1747.202880859375,637.5327310245484,[ 84.72504 198.10753 107.17175 224.29823]
49,676.4083938598633,1546.550666809082,482.6367262720596,[153.98967    0.       174.82712   21.101334]
50,953.7759704589844,1687.1165084838867,309.94620846165344,[177.83546 142.43619 193.71648 159.79683]
51,798.6569747924805,1682.389419555664,173.22038001171313,[ 24.499294 140.38489   36.814655 152.39395 ]
52,1072.4450149536133,1559.0006694793701,254.598735441803,[41.608696 14.824699 55.281334 31.17664 ]
53,1590.809181213379,1588.4063816070557,655.4925091636833,[42.42414 40.18829 67.19422 64.62447]
54,1606.5264358520508,1637.4393768310547,391.121024787426,[ 61.341805  91.84294   79.71107  111.03581 ]
55,2629.8605880737305,1543.622308731079,322.4574908854556,[60.43553   0.       79.285645 15.244617]
56,193.0151824951172,2040.6424865722656,344.8802873957902,[182.54224 241.28497 203.48813 256.     ]
57,224.42547607421875,1893.5072708129883,206.21384704392403,[218.26437  94.26779 230.58658 108.74675]
58,2350.9997158050537,1842.5531692504883,342.1171895892476,[37.98655  42.062546 56.012882 59.043793]
59,2348.299160003662,1814.6158819198608,354.9708645306382,[36.008728 13.020506 52.589592 32.211258]
60,2595.804843902588,1817.128366470337,432.54705802051467,[25.798523 15.335823 45.811165 34.92091 ]
61,193.2258529663086,2054.969591140747,345.9753316263086,[182.1464     0.       204.30531   13.939182]
62,438.73741149902344,2267.3168869018555,463.0834704316221,[172.9183  208.59781 192.55652 230.03596]
63,432.4209213256836,2288.091583251953,574.8048548619263,[165.69627 227.78929 187.14557 252.39388]
64,587.6005973815918,2162.0528144836426,338.6478703978355,[ 67.32399  104.906494  83.877205 123.199135]
65,1574.0303030014038,2203.6130752563477,284.7701435875206,[ 30.665842 147.06064   45.394764 164.16551 ]
66,425.9109573364258,2386.443874359131,737.7441656385781,[157.5282    68.62737  182.29372   96.260376]
67,435.1260681152344,2340.2296266555786,563.7972160708159,[166.6998    25.82553  191.55234   46.633724]
68,403.2640075683594,2547.467514038086,383.916998822242,[138.36673 233.754   156.16129 253.18103]
69,840.6766700744629,2499.149070739746,118.7189937067451,[ 68.01516 189.89886  77.33818 200.39928]
70,502.6570739746094,2804.9198684692383,204.36008839448914,[240.17873 238.09865 253.13542 251.74109]
